idnovel,tr_word1,tr_word2,tr_word3,tr_word4,tr_word5,ch_word1,ch_word2,ch_word3,ch_word4,ch_word5,st_word1,st_word2,st_word3,st_word4,st_word5,md_word1,md_word2,md_word3,md_word4,md_word5
987,웹툰 화 ,작가 ,의학 물 ,의사 ,로 판 ,참되다,만연하다,깊다,성장하다,부족하다,방대하다,다양하다,극명하다,흥미롭다,뛰어나다,삭막하다,하얗다,힘없다,넓다,분노하다
988,현대 판타지 ,작품 바로 가기 ,스토리 진행 ,프로게이머 저자 ,장르 ,위험하다,같다,약하다,없다,있다,좋아하다,같다,위험하다,강하다,신기하다,NULL,NULL,NULL,NULL,NULL
989,과거 회귀 ,급 헌터 ,그림자 왕 ,주인공 김우현 ,길드 ,사이좋다,멸망하다,평화롭다,약하다,아니다,강력하다,완벽하다,성공하다,단순하다,다르다,NULL,NULL,NULL,NULL,NULL
990,엄마 생일 ,집 ,병원 ,현실 ,눈 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
993,코바 초코 ,투자 회사 ,최고 시다 ,사업 아이템 ,양쪽 세계 ,없다,그렇다,많다,원하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
994,의사 물 ,외과 의사 ,작가 ,현대 ,작 ,있다,좋다,반갑다,없다,평범하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
995,영화 이것이 법이다 ,닥터 큐 ,노형 진 ,더티 해리 ,사건 ,환생하다,화끈하다,부패하다,틈틈하다,소소하다,화끈하다,소소하다,이렇다,억울하다,통쾌하다,신속하다,소중하다,과장하다,굳다,당하다
996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
997,김 보명 ,보니 아이돌 ,도 ,케이케이 맴 ,그룹 멤버 ,당당하다,통쾌하다,궁금하다,풍족하다,완벽하다,무심하다,희다,차갑다,유사하다,열광하다,NULL,NULL,NULL,NULL,NULL
998,성장 부분 ,주인공 ,이랑 ,시작 ,개그 ,썰렁하다,빠르다,아니다,성장하다,좋다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
999,NULL,NULL,NULL,NULL,NULL,새롭다,좋다,힘드다,나쁘다,안녕하다,가능하다,나쁘다,안녕하다,새롭다,힘드다,NULL,NULL,NULL,NULL,NULL
1000,핸드 크림 ,아 로마 ,이솝 레저렉션 ,향 ,밤 ,급박하다,빈약하다,반갑다,불리하다,알뜰하다,흥미롭다,새롭다,좁다,무시무시하다,적응하다,잔잔하다,우아하다,유연하다,간결하다,고급스럽다
1001,막국수 집 ,강용흘 ,본명 배우 ,때 ,당시 미국 ,예쁘다,소중하다,딱딱하다,뜨겁다,미지근하다,독특하다,무리하다,뭉클하다,성실하다,부러워하다,무능력하다,연결하다,삐지다,어중간하다,시끄럽다
1001,막국수 집 ,강용흘 ,본명 배우 ,때 ,당시 미국 ,소중하다,짭짤하다,부들부들하다,흐뭇하다,실망하다,독특하다,꼼꼼하다,흥분하다,뭉클하다,부러워하다,불쌍하다,어중간하다,약하다,파산하다,시끄럽다
1002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1005,양치기 자리 ,심리 묘사 ,주인공 ,주인공 반 ,세계 최강 ,빠르다,특별하다,불타다,아니다,넓다,성숙하다,중요하다,다양하다,진중하다,급격하다,독특하다,없다,다르다,강하다,그렇다
1005,양치기 자리 ,심리 묘사 ,주인공 ,주인공 반 ,세계 최강 ,특별하다,빠르다,불타다,아니다,넓다,성숙하다,중요하다,진중하다,다양하다,다르다,독특하다,다르다,없다,성숙하다,그렇다
1006,야구 선수 ,시즌 팀 ,이야기 과거 ,미래 경험 ,주인공 ,많다,진정하다,높다,여전하다,이렇다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1006,야구 선수 ,시즌 팀 ,이야기 과거 ,미래 경험 ,주인공 ,많다,높다,진정하다,이렇다,여전하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1007,대원 그룹 ,김 도지 ,코 나가 ,인해 주인공 ,주인공 민호 ,없다,아니다,어떻다,어렵다,출중하다,NULL,NULL,NULL,NULL,NULL,어렵다,멀다,출중하다,어떻다,아니다
1007,대원 그룹 ,김 도지 ,코 나가 ,인해 주인공 ,주인공 민호 ,없다,아니다,어렵다,멀다,이러하다,NULL,NULL,NULL,NULL,NULL,어렵다,멀다,아니다,쏠쏠하다,조용하다
1008,천애 신서 ,구글 환불 ,모바일 게임 ,경우 ,입 니다 ,NULL,NULL,NULL,NULL,NULL,답답하다,강하다,높다,굉장하다,즐겁다,NULL,NULL,NULL,NULL,NULL
1008,천애 신서 ,구글 환불 ,모바일 게임 ,경우 ,입 니다 ,NULL,NULL,NULL,NULL,NULL,답답하다,원하다,높다,오래되다,즐겁다,NULL,NULL,NULL,NULL,NULL
1009,디지 몬 ,콜럼버스 ,때 ,후 아 ,빅 데이터 ,착하다,만지작거리다,어느덧다,틀림없다,뛰어나다,신선하다,다양하다,꾸준하다,자연스럽다,독특하다,빡치다,개운하다,좋다,기대하다,맛있다
1009,감소 증 ,임 말 ,디지 몬 ,콜럼버스 ,때 ,만지작거리다,어느덧다,명명하다,미개하다,무뚝뚝하다,성장하다,바쁘다,외롭다,고프다,삐지다,웬만하다,개운하다,맛있다,좋다,친하다
1010,세 농 ,농사 물 ,디펜스 세계수 ,제작 직 ,기능 차원 ,같다,아니다,흔하다,확실하다,다르다,NULL,NULL,NULL,NULL,NULL,같다,아니다,흔하다,확실하다,다르다
1010,세 농 ,농사 물 ,디펜스 세계수 ,제작 직 ,기능 차원 ,아니다,흔하다,같다,확실하다,어렵다,NULL,NULL,NULL,NULL,NULL,아니다,흔하다,같다,확실하다,맛있다
1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013,초반 일본 ,기억 안남 ,작가 ,주인공 ,조선 ,같다,그렇다,환생하다,갑작스럽다,많다,환생하다,같다,재밌다,그렇다,없다,NULL,NULL,NULL,NULL,NULL
1013,초반 일본 ,기억 안남 ,작가 ,주인공 ,조선 ,같다,그렇다,환생하다,갑작스럽다,많다,환생하다,같다,재밌다,그렇다,없다,NULL,NULL,NULL,NULL,NULL
1014,엘사 ,주인공 ,선율 ,사람 ,때 ,남부럽다,안좋다,깔끔하다,역다,상당하다,힘겹다,착하다,어리석다,풍부하다,꼬이다,차갑다,흥분하다,안되다,묵묵하다,높다
1014,엘사 ,선율 ,주인공 ,태 형 ,안나 ,낮다,재탕하다,성공하다,깔끔하다,면밀하다,힘겹다,노랗다,새롭다,나란하다,절묘하다,작다,자비롭다,아쉽다,화려하다,뿌듯하다
1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1016,완 ,드 마스터 ,침략자 님 ,연재 조선 ,삼국지 ,환생하다,상관없다,많다,그러하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1016,완 ,드 마스터 ,침략자 님 ,연재 조선 ,삼국지 ,많다,환생하다,상관없다,그러하다,안녕하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1017,애 ,시험 문제 ,분신사바 ,중국 영화 ,사람 ,NULL,NULL,NULL,NULL,NULL,깔끔하다,우월하다,불안정하다,명확하다,처참하다,정확하다,아니꼽다,뿌옇다,진지하다,자랑스럽다
1017,애 ,시험 문제 ,분신사바 ,중국 영화 ,사람 ,NULL,NULL,NULL,NULL,NULL,깔끔하다,우월하다,불안정하다,명확하다,처참하다,정확하다,아니꼽다,진지하다,뿌옇다,뻔하다
1018,비밀 댓글 ,사상 최강 ,검 ,외계인 ,취향 ,아니다,있다,싫다,평범하다,재미있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1018,비밀 댓글 ,사상 최강 ,검 ,외계인 ,취향 ,아니다,싫다,있다,검다,재미있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1021,아이템매니아 마일리지 ,게임 ,거래 카페 ,은 휘 ,거래 물품 ,극악하다,강하다,덤덤하다,옳다,싱겁다,편안하다,탄탄하다,간단하다,높다,성장하다,재미있다,미묘하다,훈훈하다,이쁘다,따뜻하다
1021,아이템매니아 마일리지 ,게임 ,거래 카페 ,거래 ,은 휘 ,다급하다,실패하다,충실하다,단순하다,재빠르다,편안하다,탄탄하다,즐겁다,간단하다,지루하다,어렵다,미묘하다,가볍다,지루하다,얇다
1022,산경 작가 ,표 국 ,하차 ,독 ,마 새 ,미워하다,연하다,기대하다,멋지다,어렵다,이렇다,멋지다,무섭다,기대하다,흥미롭다,유치하다,완벽하다,탄탄하다,상관없다,나쁘다
1022,하차 ,독 ,표 국 ,회귀 물 ,마 새 ,옅다,지루하다,날카롭다,별다르다,신선하다,멋지다,이렇다,탄탄하다,기대하다,연하다,미워하다,엄격하다,부탁드리다,심하다,별다르다
1023,완 ,서인 하의 ,운 이형 ,반 을 ,집안 형편 ,있다,환생하다,굉장하다,그렇다,비슷하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1023,완 ,서인 하의 ,운 이형 ,반 을 ,집안 형편 ,환생하다,있다,그렇다,높다,굉장하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1025,던전 공략 ,차원 용병 ,환생 좌 ,사람 새끼 ,근육 조선 ,짜증나다,지루하다,좋아하다,버겁다,난잡하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1025,던전 공략 ,차원 용병 ,환생 좌 ,사람 새끼 ,근육 조선 ,짜증나다,지루하다,좋아하다,버겁다,난잡하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1027,판타지 ,몸 ,이야기 ,군단 ,병사 ,환생하다,아니다,흥미롭다,좋다,특이하다,NULL,NULL,NULL,NULL,NULL,가볍다,흥미롭다,괜찮다,환생하다,아니다
1027,판타지 ,몸 ,이야기 ,군단 ,병사 ,뛰어나다,특이하다,답답하다,특별하다,어떻다,NULL,NULL,NULL,NULL,NULL,아니다,가볍다,어떻다,적당하다,좋다
1028,여주 물 ,아 카 ,축 골 ,작품 ,문 피아 ,착잡하다,부자연스럽다,빨갛다,드물다,그러하다,인하다,교활하다,야하다,조용하다,자그마하다,훌륭하다,상당하다,아름답다,위험하다,느리다
1028,여주 물 ,작품 ,문 피아 ,작가 ,주인공 ,낯설다,부자연스럽다,섬세하다,빠르다,머나멀다,교활하다,유명하다,불가사의하다,붉다,예쁘다,특이하다,상당하다,훌륭하다,중요하다,짧다
1029,힘 ,신 ,상남 ,샷 ,파괴 ,비슷하다,정확하다,시원하다,솔직하다,강력하다,그렇다,가능하다,강하다,강력하다,비슷하다,NULL,NULL,NULL,NULL,NULL
1029,힘 ,신 ,상남 ,샷 ,파괴 ,시원하다,정확하다,성장하다,당하다,그렇다,시원하다,그렇다,솔직하다,있다,정확하다,NULL,NULL,NULL,NULL,NULL
1030,시스템 ,세상 ,사람 ,소다 ,능력 ,같다,흥미롭다,좋다,있다,다르다,같다,다르다,흥미롭다,있다,재수없다,NULL,NULL,NULL,NULL,NULL
1030,시스템 ,세상 ,사람 ,소다 ,능력 ,같다,흥미롭다,있다,좋다,다르다,적절하다,같다,있다,흥미롭다,다르다,NULL,NULL,NULL,NULL,NULL
1031,지구 멸망 ,레 너드 ,회귀 ,주인공 ,문 주한 ,좋다,빼어나다,그렇다,오래되다,광대하다,오래되다,그렇다,나쁘다,빼어나다,좋다,빼어나다,좋다,진부하다,그렇다,오래되다
1031,지구 멸망 ,레 너드 ,회귀 ,주인공 ,문 주한 ,좋다,그렇다,오래되다,빼어나다,당하다,오래되다,그렇다,나쁘다,좋다,빼어나다,좋다,빼어나다,진부하다,그렇다,오래되다
1032,NULL,NULL,NULL,NULL,NULL,빡치다,같다,그렇다,번하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1032,NULL,NULL,NULL,NULL,NULL,빡치다,번하다,어떻다,그렇다,같다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1034,급 헌터 ,만화 산책 ,한정 후 ,현대 판타지 ,그룹 던전 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1034,급 헌터 ,만화 산책 ,한정 후 ,현대 판타지 ,그룹 던전 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1037,정치 행정 ,시장 선거 ,귀신 조상 ,주인공 김도훈 ,훈 ,있다,젊다,신선하다,없다,궁금하다,성장하다,신선하다,젊다,궁금하다,있다,NULL,NULL,NULL,NULL,NULL
1037,정치 행정 ,시장 선거 ,귀신 조상 ,주인공 김도훈 ,훈 ,신선하다,없다,있다,젊다,궁금하다,성장하다,신선하다,있다,없다,낡다,NULL,NULL,NULL,NULL,NULL
1038,퓨전 판타지 ,무공 ,무극 ,독자 ,장르 ,성장하다,비범하다,부족하다,아니다,필요하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1038,퓨전 판타지 ,무공 ,무극 ,독자 ,장르 ,비범하다,성장하다,궁금하다,아니다,부족하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1039,주인공 이강욱 ,회귀 환생 ,모습 ,과거 ,자신 ,흥미롭다,환생하다,아니다,많다,상관없다,환생하다,흥미롭다,아니다,있다,행복하다,아니다,있다,흥미롭다,많다,달콤하다
1039,주인공 이강욱 ,회귀 환생 ,모습 ,과거 ,자신 ,환생하다,많다,아니다,흥미롭다,행복하다,아니다,있다,흥미롭다,환생하다,많다,아니다,순수하다,빠르다,더하다,어렵다
1040,문 피아 ,독자 입장 ,재벌 물 ,돈 ,사고 ,어떻다,무섭다,있다,냉담하다,지루하다,있다,어떻다,냉담하다,무섭다,지루하다,NULL,NULL,NULL,NULL,NULL
1040,문 피아 ,독자 입장 ,재벌 물 ,돈 ,사고 ,어떻다,무섭다,있다,냉담하다,비싸다,있다,어떻다,냉담하다,무섭다,지루하다,NULL,NULL,NULL,NULL,NULL
1041,장준 경 ,백화 린 ,서 포터 ,주인공 ,아티 팩트 ,있다,인하다,나쁘다,다르다,통쾌하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1041,장준 경 ,백화 린 ,서 포터 ,주인공 ,아티 팩트 ,있다,인하다,나쁘다,다르다,없다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1043,힘 ,광 ,사람 ,자신 ,돔 ,깊다,힘들다,강하다,당하다,여전하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1043,힘 ,광 ,사람 ,자신 ,돔 ,힘들다,깊다,강하다,당하다,여전하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1044,NULL,NULL,NULL,NULL,NULL,상당하다,평범하다,원하다,아니다,빠르다,상당하다,짧다,행복하다,나쁘다,똑같다,NULL,NULL,NULL,NULL,NULL
1044,NULL,NULL,NULL,NULL,NULL,짧다,재밌다,같다,빠르다,없다,같다,있다,없다,많다,좋아하다,NULL,NULL,NULL,NULL,NULL
1045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1046,물 ,연예 ,주인공 ,요소 ,소꿉친구 ,평범하다,대단하다,급하다,솔직하다,같다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1046,물 ,연예 ,주인공 ,요소 ,소꿉친구 ,재밌다,같다,대단하다,평범하다,없다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1047,NULL,NULL,NULL,NULL,NULL,부족하다,좋아하다,당하다,있다,안녕하다,부족하다,안녕하다,당하다,좋아하다,있다,NULL,NULL,NULL,NULL,NULL
1047,NULL,NULL,NULL,NULL,NULL,부족하다,안녕하다,당하다,좋아하다,있다,있다,부족하다,좋아하다,당하다,안녕하다,NULL,NULL,NULL,NULL,NULL
1048,주인공 ,유니드 어스 ,장쭤린 ,컨설팅 ,주인공 은 ,좋다,없다,장하다,있다,새롭다,기쁘다,안녕하다,성공하다,특별하다,새롭다,다르다,싱겁다,멋있다,힘드다,잘생기다
1048,장작 림 ,주인공 ,유니드 어스 ,사람 ,장쭤린 ,없다,인하다,아니다,있다,그렇다,딱하다,아득하다,우수하다,자잘하다,장하다,엄숙하다,엄청나다,당당하다,안녕하다,특별하다
1049,가상현실 게임 ,린 온라인 ,게임 ,직업 천상 ,치킨 집 ,깔끔하다,같다,있다,이상하다,재미있다,높다,전무하다,너그럽다,훌륭하다,복잡하다,솔직하다,중요하다,부자연스럽다,자세하다,시원시원하다
1049,가상현실 게임 ,린 온라인 ,게임 ,직업 천상 ,치킨 집 ,깔끔하다,같다,재미있다,이상하다,있다,높다,복잡하다,훌륭하다,너그럽다,전무하다,솔직하다,중요하다,부자연스럽다,시원시원하다,전무하다
1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1051,장르 현대 ,단 이 ,작품 바로 가기 ,게임 판타지 ,주인공 ,그러하다,있다,기대하다,궁금하다,괴롭다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1051,장르 현대 ,작품 바로 가기 ,단 이 ,게임 판타지 ,주인공 ,아득해지다,같다,착실하다,걸쭉하다,아니다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1052,남 주 ,여주 ,능력 ,이 ,노력 ,굉장하다,반하다,지루하다,귀엽다,높다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1052,남 주 ,여주 ,능력 ,이 ,노력 ,귀엽다,재밌다,확실하다,성장하다,없다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,루 카스 ,프레이 블레이크 ,로드 아카데미 ,데미갓 ,주인공 ,성공하다,끊임없다,강하다,거대하다,어떻다,많다,탄탄하다,재미있다,확실하다,충분하다,방대하다,아깝다,무겁다,쓸데없다,잔잔하다
1053,루 카스 ,프레이 블레이크 ,로드 아카데미 ,주인공 ,데미갓 ,강하다,빠르다,끊임없다,같다,다르다,탄탄하다,시원시원하다,많다,확실하다,좋아하다,경박하다,진중하다,이상하다,넓다,잔잔하다
1054,NULL,NULL,NULL,NULL,NULL,아니다,어설프다,당연하다,그렇다,똑똑하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1054,NULL,NULL,NULL,NULL,NULL,당연하다,아니다,그렇다,이렇다,어설프다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1055,급 헌터 ,격변 이후 ,주인공 은 ,성장 스토리 ,레이드 물 ,성장하다,있다,강하다,빠르다,무리하다,빠르다,낯설다,진부하다,강하다,있다,NULL,NULL,NULL,NULL,NULL
1055,급 헌터 ,격변 이후 ,주인공 은 ,성장 스토리 ,레이드 물 ,성장하다,있다,강하다,빠르다,무리하다,빠르다,낯설다,있다,깔끔하다,강하다,NULL,NULL,NULL,NULL,NULL
1056,기업 물 ,분양 회사 ,실제 부동산 ,주인공 ,작품 ,이러하다,다양하다,상당하다,당하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1056,기업 물 ,분양 회사 ,실제 부동산 ,주인공 ,작품 ,다양하다,이러하다,당하다,상당하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1058,제왕 인간 ,자신 ,주인공 ,소재 ,전장 ,의하다,없다,유치하다,성장하다,젊다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1058,제왕 인간 ,자신 ,주인공 ,소재 ,전장 ,의하다,없다,유치하다,성장하다,젊다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
