title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
풍수남녀 ,수아,로맨스,미제공,미제공,60,19/05/09,완결,http://cf.joara.com/literature_file/20190430_160125.jpg_thumb.png,"
풍수를 믿으세요. 그럼 사랑이 이뤄집니다.

평생 연애를 쓰레기 같은 남자들만 골라서 했던 이 여자. 
감격스럽게도 결혼하게 됐는데, 신혼집 마련하다 싸우고 파혼했다. 
이 저주받은 여자에게 연애전문 풍수사가 나타난다.

“풍수를 믿으세요? 그럼 사랑이 이뤄집니다.”

이상한 이 남자가 나타나면서, 정말 이상한 일이 일어난다. 

근데, 이것도 사랑이야?

본격 풍수로 만나는 연애코칭. 
달콤한 로맨스와 더불어 얻는 쏠쏠한 풍수 팁은 덤!",http://www.joara.com/premium_new/book_intro.html?book_code=1366050
진심으로 심쿵 ,임정원,로맨스,미제공,미제공,110,19/05/09,완결,http://cf.joara.com/literature_file/20190430_162520.jpg_thumb.png,"
천년 모태솔로 산삼의 사랑 찾기

산삼이 천 년 묵으면 사람이 된다? 
'진짜 산삼' 진심이는 현대의 서울에서 보험왕으로 승승장구하지만, 마음씨가 착해서 번 돈의 대부분은 남을 돕는 데 쓴다. 오갈 곳 없는 신들을 먹여주고 재워주는 호구짓까지. 
그러던 어느 날, 달동네로 오는 길. 폐가에 칼을 맞고 쓰러진 강은한을 발견한다. 정신을 잃은 그에게 진심은 산삼(본체)을 잘라 나누어 주었고 그의 상처는 눈 깜짝할 새에 낫는다. 상대방이 진심이에게 진심으로 고마워하면 본체는 차오르게 된다. 그러나 이 강은한이라는 남자는 고마워하기는커녕 진심이를 의심하는데...

 진심이의 산삼 되찾기, 를 가장한 로맨스가 천 년 만에 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1366056
전설이 왔다 ,박지영,로맨스,미제공,미제공,110,19/05/09,완결,http://cf.joara.com/literature_file/20190430_162758.jpg_thumb.png,"
드라마 촬영장에서 벌어지는 본격 로맨틱코미디!

한때는 잘나가던 여배우였으나 이젠 한물간 전설의 스타인 전서리 
다시 일어서고자 눈물을 머금고 막장드라마 서브여주가 된다.

전서리는 그렇다 치자. 
TOP of the TOP 배우 최고 한류스타 강유건은 뭔 죄? 
고고한 명성에 금이 쩍쩍 갈 막장드라마의 남주라니! 전서리에 대한 그놈의 측은지심만 아니었다면...

우연곡절 끝에 시작된 드라마 촬영 첫 날, 심상치 않은 사고가 일어난다. 
그 사고 이후 <남자의 유혹> 드라마 촬영장에는 사건사고가 연이어지는데.... 
이 드라마 과연 괜찮은 것일까? 그리고 서서히 다가오는 검은 배후...
당신은 대체 누구?

본격 서스펜스 로맨틱코미디! 전설이 왔다!",http://www.joara.com/premium_new/book_intro.html?book_code=1366057
달콤하게 퐁당,윤비밀,로맨스,미제공,미제공,90,19/05/09,완결,http://cf.joara.com/literature_file/20190430_163329.jpg_thumb.png,"
두 남자의 사랑에 '달콤하게 퐁당'

쇼콜라티에 다예는 작게 운영하던 초콜릿 쇼핑몰 ‘달콤하게 퐁당’마저
폐업하게 되자 취업 전선에 뛰어들게 되는데…

“이렇게 생각 없는 초콜릿은, 맛보지 않아도 알아요.”

하필 깐깐한 심사위원인 바리스타 신하루를 만나
제대로 봉변을 당한 그녀에게 스카우트 제안을 건네 오는 자가 있었다.

“네에?! 이전 매출의 두 배?”

서둘러 서울 생활을 정리하고 강릉의 ‘비체린’으로 향하는 다예는
뜻밖에도 ‘비체린의’ 셰프가 동경하던 연예인 신이루라는 것을 알고 놀라워하지만 그것도 잠시,

“뭐야, 65번 네가 왜 여기에…!”

얼음보다 차가운 심사위원인 신하루가 어째서 이곳에?

달콤하거나, 쌉싸름하거나!
초콜릿 같은 두 남자 사이에 ‘달콤하게 퐁당’",http://www.joara.com/premium_new/book_intro.html?book_code=1366059
몽매 빙휘 ,허사린,로맨스,미제공,미제공,111,19/05/09,완결,http://cf.joara.com/literature_file/20190430_163719.jpg_thumb.png,"
천한 기녀, 천상의 꽃으로 다시 피어나다

운명을 헤쳐나가려는 빙휘의 검무는 슬프고 아름답기만 하다. 
천한 기녀 빙휘, 그녀가 사랑한 이들, 그녀를 사랑했던 이들의 이야기. 

""저는 그리 살지 않을 것입니다.
감히 마음에 품고 쉬이 바라볼 수조차 없는 그런 귀하디귀한 화초,
아니, 천상의 꽃이 될 것입니다.""

한 송이 귀한 꽃으로 피고자 한 여인.
천상의 꽃으로, 피어오르리다.",http://www.joara.com/premium_new/book_intro.html?book_code=1366061
"대왕의 꽃, 영실 ",이인혜,로맨스,미제공,미제공,77,19/05/09,완결,http://cf.joara.com/literature_file/20190430_170154.jpg_thumb.png,"
파격 캐스팅한 인재가 남자가 아니라 여자?!

동래성 관기의 쌍생아 중 딸로 태어나, 제 딸을 차마 관기로 키울 순 없다는 어미의 소원으로 남자로 자란 장영실. 동래성 관노이나, 머리가 비상하고 손재주가 뛰어나 동래성 부사의 눈에 들어 노비이지만 글을 배웠다. 어머니를 닮아 미인인 데다 성년의 나이가 가까워질수록 여인의 티가 나 남장이 날이 갈수록 어렵다. 그러던 차에 운명처럼 한 선비님과 마주하게 되는데... 그는 훗날 조선의 가장 훌륭한 임금, 세종이 될 이도 대군이었다. 

이도 대군은 호위무사 무휼과 팔도를 유랑하다가 동래성에 들러 묵게 되는데, 자꾸 영실과 얽힐 일이 생기고 동래성 부사로부터 영실이 훌륭한 인재임을 듣는다. 형님이자 당시 세자였던 후백(양녕대군)에게 영실을 천거할 생각으로 이도는 영실을 데리고 한양으로 향하는데... 백성을 가장 먼저 생각하는 따뜻한 성품의 두 사람은 우애를 나누게 되고, 영실이 여인임을 이도는 어렴풋이 눈치채게 된다. 신분을 뛰어넘어 연모의 마음을 서로 품는 두 사람.  

한편, 이도를 경계하는 세자 후백은 매사냥을 좋아하고 조선의 여인이라면 임금의 여인 외엔 다 취했다는 사내 중의 사내로, 이도가 시골에서 데려왔다는 영실이 여인임을 한눈에 알아챈다. 

이도는 영실이 백성들을 위해 책력을 공부했으면 하는 마음으로 어렵게 명나라 책력을 구해오고, 임금과 세자 외에는 봐서는 안 될 금서가 이도 손에 들어간 것을 알게 된 후백은 이도를 위협하는데...",http://www.joara.com/premium_new/book_intro.html?book_code=1366067
"못된 꽃이 하필, 예쁘다",가현,로맨스,미제공,미제공,60,19/05/09,완결,http://cf.joara.com/literature_file/20190430_170656.png_thumb.png,"
[공모전 수상작] 사랑도 옷도, 내 운명은 내가 만들어가겠어!

최 진사댁 장녀 희선은 빛날 희에 고울 선,
자신의 이름 글자처럼 곱게 빛나는 외모의 아리따운 규수였다.

서얼이지만 언변이 좋을 뿐 아니라 수완도 좋아
능력을 인정받던 역관 민승은
최 진사의 인삼 무역을 맡아 진행하면서 그의 집을 드나들다
대담하게 자신을 가꾸는 희선을 만나게 되어 첫눈에 반한다.
하지만 서얼 출신이라는 신분의 꼬리표에
선뜻 다가서지 못하고 먼발치에서 바라보기만 하는데…

한편, 희선은 오래 전부터 짝사랑해 오던
은석 도령에게 자신의 마음을 고백하지만 거절당하고
홧김에 집안이 정해 준 대로 해송과 혼례를 올리기로 한다.

그러나 희선의 혼인 날,
청나라 군대가 들이닥쳐 잔치는 쑥대밭이 되고
희선은 그만 청나라 군대에 끌려가게 되는데….

병자호란으로 격동하는 조선.
전쟁으로 인해 모든 것이 무너지고 다시 세워질 때,
조선의 스칼렛과도 같은 여인 희선과 민승의 연애담.",http://www.joara.com/premium_new/book_intro.html?book_code=1366069
커닝험 연대기 ,허강,로맨스판타지,미제공,미제공,140,19/05/09,완결,http://cf.joara.com/literature_file/20190430_171307.jpg_thumb.png,"
검과 마법, 그리고 사랑

지키겠노라 다짐한 소중한 존재의 죽음. 그 죽음으로, 이야기는 폭풍처럼 빠르고 무자비하게 흐른다.
지켜야 할 이를 잃은 기사와 대륙의 유일무이한 마법사. 
미약한 이들의, 원대한 여정이 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1366073
기간 한정 신데렐라,야옹이랑,로맨스판타지,미제공,미제공,145,19/05/09,완결,http://cf.joara.com/literature_file/20190430_172145.jpg_thumb.png,"
다 꺼져줄래? 혼자 살 거야!

착한사람 증후군으로 싫은 말 하나 못 하고 살던 내가 신데렐라가 되었다.
처음에는 신데렐라로서 잘 살아보려 했다.
하지만 처음부터 내게 난리를 치는 계모와 새언니들을 보며 결심할 수밖에 없었다.

누구보다 독해질 거라고.

그리고 그렇게 마음을 먹으면 먹을수록 남자들이 꼬이기 시작했다.
이쯤하면 그만할 만한데, 남자들이 자꾸만 내게 결혼을 하자 한다.

“다 꺼져줄래? 혼자 살 거야!”",http://www.joara.com/premium_new/book_intro.html?book_code=1366078
그 사냥꾼의 구애방식,군청주단,로맨스판타지,미제공,미제공,104,19/05/09,완결,http://cf.joara.com/literature_file/20190430_173328.jpg_thumb.png,"
[공모전 수상작] 터프한 사냥꾼 아르,왕자님의 하트를 사냥해버렸다

어느 날 갑자기 숲속 사냥꾼의 집에 깃든 금발 벽안의 초미남 왕자, 
그는 마을에서 가장 강하고 멋지고 귀여운 사냥꾼 아르에게 그만 반해 버리게 되는데…. 
야성과 문명의 좌충우돌 러브 스토리, 아니, 헌팅 스토리?",http://www.joara.com/premium_new/book_intro.html?book_code=1366081
"은의 공녀, 까마귀 공녀",꽃니랑,로맨스판타지,미제공,미제공,113,19/05/09,완결,http://cf.joara.com/literature_file/20190430_174713.jpg_thumb.png,"
예쁜 게 최고야, 항상 짜릿해!

예쁜 게 최고야, 항상 짜릿해! 
얼굴밝힘증 공녀, 거부할 수 없는 미인에게 반하다?

테이안 제국에서 예전부터 불길한 징조로 알려져 온 흑발에 흑안까지 갖추고 태어난 공녀 에블린 라 로이시테.
제국 2대 명문가인 로이시테 가문의 둘도 없이 귀한 영애로 자라났지만 그 탓에 사교계에서는 왕따 신세이다. 
하지만 전혀 아랑곳하지 않고 밝고 발랄하고 특별한 성격으로 가족의 사랑을 독차지하던 그녀에게 드디어 찾아온 데뷔탕트 날. 로이시테 가문의 라이벌 카사블랑카 공작가 동갑내기 영애 앙시안과 함께 황제가 주최한 데뷔탕트 파티에 참석한 그녀는, 눈을 의심할 정도로 아름다운 존재를 보고 경악하고 마는데.
에블린의 심각한 고질병은 바로 얼굴밝힘증. 얼굴만 예쁘면 상대가 누구든 사족을 못 쓰는 그녀가 빠져 버린 존재의 비밀은? 편견이 가득한 제국을 벗어나 미소녀 용병단의 단장이 된 에블린의 눈앞에 운명적으로 다시 나타난 미인의 황당한 요구사항은? 그리고 이 모든 뒤얽힌 운명의 엔딩씬은?
아무도 못 말리는 얼빠 공녀의 본격 어드벤처 로맨스! 지금 만나 보세요.",http://www.joara.com/premium_new/book_intro.html?book_code=1366085
"오늘부터 히로인, 때려칩니다",하예지,로맨스판타지,미제공,미제공,91,19/05/09,완결,http://cf.joara.com/literature_file/20190508_163405.jpg_thumb.png,"
제발! 평범하게 살고 싶어!

평탄하지 못했던 어린 시절을 보낸 레니에 듀크리아.
그녀의 바람은 오직 하나, 평범하게 사는 것!
안정된 직업, 편안한 남자친구 그리고 안락한 집…

그러나 현실은…
히어로인 남자친구 슈발리에 글림 덕(?)에 매일같이 납치! 유괴! 감금!
게다가 혼돈의 원인 악당 젠틸패싱은 무엇이 그렇게 마음에 들지 않는지
잘 사귀고 있는 두 사람에게 헤어짐마저 종용하는데…!

사건사고가 끊이지 않는 현실에 진절머리가 난 레니에는
급기야 직업도, 남자친구도, 나라도 버린 채 이민을 가 버리지만
그녀의 수난은 끝나지 않고 오히려 계속… 된다…?",http://www.joara.com/premium_new/book_intro.html?book_code=1366433
달콤한 미친놈의 아내로 산다는 건,가람달,로맨스판타지,미제공,미제공,144,19/05/09,완결,http://cf.joara.com/literature_file/20190502_093420.jpg_thumb.png,"
나라에서 제대로 미친 인간이랑 결혼했다!

왕국에서 제일 미친놈이랑 결혼해버린 불쌍한 아이렐리아.
이세계에 환생한 거라 자신의 운명을 받아들이기보단, 
어떻게든 미친놈과 정략결혼했다가 이혼하고 혼자 잘 살아볼 생각을 한다. 
그런데 이 미친놈이 굳이 왜 자기랑 이혼해야 하냐고 묻는다.
“난 네가 좋은데 말이야.” 

과격막장 여주와 먼치킨이라 남들이 다 싫어하는 남주의 꽁냥꽁냥 로맨스.

전생의 기억을 가지고 태어난 천민출신 후작의 양녀 아이렐리아. 
후작이 자신을 무슨 생각으로 양녀로 들였나 했더니, 
수백 명을 죽인 것으로 유명한 3황자와 정략 결혼시키려는 속셈이었다…!
일단 양부 눈치를 봐서 3황자가 산다는 북쪽 성으로 향하는 아이렐리아. 
3황자를 꼬셔서 황성으로 다시 데리고 오면, 이혼을 시켜주겠다는 양부의 약속만 믿고 미친놈의 구역으로 진입하지만, 
무서워서 몸이 덜덜 떨리는 것은 어쩔 수가 없다. 
그래도 전생까지 합치면 40년을 산 셈인데, 호락호락 당할 수만은 없지…! 싶어서 코빼기도 안 보이는 황자는 신경도 안 쓰고 3황자의 성 탐사에 나서는 아이렐리아. 
금지된 서쪽 구역에 들어선 그녀는 금발의 흑청색 눈동자 미남자를 만나고, 한눈에 반해버린다. 
황자는 흑발이라고 했으니까, 그 자식은 아닐 거야. 했지만, 웬걸. 
흑청색 눈동자의 멜라르 황자는 남들과 달리 머릿속이 읽히지 않는 아이렐리아의 존재에 당황하는데….",http://www.joara.com/premium_new/book_intro.html?book_code=1366434
잔혹동화의 공주님이 되었다,박패딩,로맨스판타지,미제공,미제공,110,19/05/09,완결,http://cf.joara.com/literature_file/20190502_093822.jpg_thumb.png,"
평범한 여대생 '신데렐라'가 되다!

도서관에서 수상쩍은 책을 읽고 잠들었다 깨어나니, 졸지에 ‘신데렐라’가 되어버렸다. 평범한 여대생 '김사라'는 그렇게 각종 동화에 휩쓸리는데, 문제는 모두 ‘잔혹동화’ 버전이라는 것. 꽃미남이 잔뜩 등장하긴 하지만 사이코패스 왕세자, 사람 목숨을 파리 목숨 취급하는 영주, 중증의 시스터 콤플렉스를 자랑하는 이웃나라 왕자까지 다들 좀 이상하다.",http://www.joara.com/premium_new/book_intro.html?book_code=1366435
