title,genre,author,complete,img_src,age,total,pub_date,publisher,intro,href
홈런만 친다,"스포츠,  퓨전","
장성필

",완결,//cdn1.munpia.com/files/attach/2016/0718/002/3lfSNkGjexca1k9t.jpg,전체이용가,175 회,2016.08.19 18:00,정보 없음,"-열혈 스포츠 퓨전 판타지-
[홈런 보너스가 생성됩니다.]
[첫 번째 보너스는 ‘금수저를 부르는 홈런타자’입니다.]
[두 번째 보너스는 ‘불꽃마구 괴물투수’입니다.]
[10초의 시간이 주어집니다.]
[선택하지 않으면 보너스는 사라집니다.]
선택의 순간이 왔다.
""꿈이 메이저리거냐고? 천만에, 홈런 많이 쳐서 부자가 되는 거야.""
세상엔 우리가 알고 있는 야구리그만 있는 게 아니라는 걸 각성하는 순간 알게 된다.",https://novel.munpia.com/63292
나는 신화다,"현대판타지,  퓨전","
Otello

",완결,//cdn1.munpia.com/files/attach/2016/0309/001/WUBUNv3q2zoOhtXn.jpg,전체이용가,187 회,2016.03.04 14:14,정보 없음,"불의의 사고. 불완전한 각성. 초인류의 지식.
잃어버린 삶의 끝자락에서 그가 재생한다.

모든 정보와 지식을 손에 넣은 사나이, 신화.
새로운 신화가 지금 이 자리에서 쓰여진다!",https://novel.munpia.com/50491
클리파 나헤마,판타지,이준구,완결,//cdn1.munpia.com/files/attach/2019/0516/003/yFJRFSNoBxCq7ZKI.jpg,전체이용가,248 회,2016.06.20 09:00,정보 없음,"'재앙'이라 불리는 정체 불명의 존재 클리파 나헤마가 온 세상을 집어 삼키고
유일하게 남아 있는 세계 케텔.
각자의 목적을 가진 아이나와 레이는 클리파 나헤마를 몰아내기 위해
힘겨운 사투를 시작한다!

하지만 운명은 그들에게 잔인한 선택을 강요하는데...",https://novel.munpia.com/57344
앙그라 마이뉴,"퓨전,  판타지",초한,완결,//cdn1.munpia.com/files/attach/2016/0318/002/QuBhH09CEDbt1AKv.jpg,전체이용가,281 회,2016.03.18 15:38,정보 없음,"전신기가 멸망의 길을 걷고 후신기가 시작된 지 1280년 뒤, 레인즈 국경도시의 평범한 군인이었던 한 청년에게 예기치 못한 시련이 찾아온다.
“악마라니, 내가 악마라니!”
신의 대리인, 아바타의 농간에 의해 악마가 되어 버린 에반 시르카.
“이제 네 선택지는 두 개야. 자유 의지를 가지고 날 도와줄 건지, 아니면 정신 개조를 당한 뒤 인형처럼 따라다닐 건지.”
그리고 그에게 도움을 요청하는 레인즈의 아바타, 코르세드 아티. 인간을 버린 신, 신을 버린 인간, 그에 반하는 또 다른 세력들. 졸지에 고래 사이에 낀 새우 신세가 된 한 청년의 처절한 생존기.",https://novel.munpia.com/55857
구주강호를 질주하다,"무협,  판타지","
야운(也雲)

",완결,//cdn1.munpia.com/files/attach/2015/0115/004/hAAapWLiyUrFBaua.jpg,전체이용가,82 회,2014.12.22 09:14,정보 없음,"단씨세가(端氏世家)의 소가주가 용봉무림관(龍鳳武林館)에서 행방불명되었다.
그리고 팔 년이 흘렀다.",https://novel.munpia.com/27481
라이프 어게인,"퓨전,  현대판타지","
타노스

",완결,//cdn1.munpia.com/files/attach/2015/0903/001/OrTIJVA36ni33snP.jpg,전체이용가,378 회,2015.09.01 11:05,정보 없음,"* 타노스의 5번째 이야기 입니다.

* 기연을얻어 새로운 삶을 살게된 성진. 
* 그리고 성진은 [ 광개토군단 ] 이라는 세계최강의 전투부대를 창설한다.
이후, 광개토군단의 존재에의해 한국과 세계의 역사가 바뀌게 되는데..

* 라이프 어게인 (Life Again) 은 완결부분까지 집필되었고, 따라서 연중은 없습니다.
* 매일연재를 기본으로 합니다..!",https://novel.munpia.com/28859
풋볼라운드,"스포츠,  현대판타지","
서가.

",완결,//cdn1.munpia.com/files/attach/2015/1216/003/WNYkfbofVjaryvNc.jpeg,전체이용가,179 회,2016.01.22 11:51,정보 없음,"가정 사정으로 축구를 그만 두었던 지훈

다시 한번 도전해서 정상에 오르는 날까지!

목표는 완결 입니다!!",https://novel.munpia.com/46112
"군의관, 이계가다","퓨전,  판타지","
한산이가

",완결,//cdn1.munpia.com/files/attach/2016/1001/003/0zXdsNsv9meF2aAR.jpg,전체이용가,139 회,2016.10.12 12:00,정보 없음,"대한민국의 군의관 이선윤
주말에도 알바를 위해 서울로 가는 길에 나타난 하얀 빛, 처음 보는세상. 
도착한 곳은 캄푸스 대륙
이 곳도 얼마전 생긴 게임시스템으로 인해 난세가 펼쳐지고..
[회를 거듭할수록 재미가 불어납니다!]",https://novel.munpia.com/65237
검성 환생하다,"퓨전,  현대판타지","
막달라이

",완결,//cdn1.munpia.com/files/attach/2016/1013/000/08jEOymwI2OqUtQx.jpg,전체이용가,226 회,2016.11.04 10:00,정보 없음,"인류의 희망이었던 검성, 대한민국에 환생하다![현대물][하렘][먼치킨][게임 시스템]
(11월 4일 유료 전환)",https://novel.munpia.com/57481
테라 나이트,"판타지,  퓨전",샌드페어리,완결,//cdn1.munpia.com/files/attach/2016/0229/000/cOTbuXHbqRlV9eE9.jpg,전체이용가,191 회,2016.06.20 09:00,정보 없음,"아무도 몰랐다.
이 평화가 실은 거짓된 연극이었을 줄이야.
그 누구도 알지 못했다. 누군가 뒤에서 피를 흘려야만 했다니.
안단테도 알지 못했다. 이번에는 내 차례라고?
33년째 계속되는 악마와의 배틀로얄.
평범한 고등학생 안단테가 펼치는 어쩔 수 없는 전쟁. 

""세계를 구해다오!""",https://novel.munpia.com/53475
강철 마왕,"판타지,  퓨전",흑신마,완결,//cdn1.munpia.com/files/attach/2016/0620/004/ThxtdcYzrPrecxOA.jpg,전체이용가,175 회,2016.07.19 11:00,정보 없음,"불우한 사고로 식물인간이 된 소년 강철. 
영혼 자원 이동 프로젝트에 선발되어 
외계 프로그램 베타의 도움으로 
강력한 힘의 열쇠를 가지고 소생하다. 

뱀파이어의 권능 불사, 지배! 

몬스터들의 힘을 흡수하며 
막강한 힘을 부리게 된 그의 목표는 단 하나. 
강해지고 싶다. 끊임없이 강해지고 싶다!",https://novel.munpia.com/63423
대박공자,무협,"
김강현

",완결,//cdn1.munpia.com/files/attach/2016/0704/001/6IzaRU2869wjq6wR.jpg,전체이용가,226 회,2016.07.19 16:00,정보 없음,"금검장의 천덕꾸러기 둘째 공자 한유현.
어느 날 자고 일어났더니 눈앞에 이상한 게 보이기 시작한다.
임무? 보상?
특별한 능력을 얻은 한유현의 특별한 이야기.",https://novel.munpia.com/59137
전장의 패왕,"판타지,  퓨전","
양승훈

",완결,//cdn1.munpia.com/files/attach/2019/0611/003/gdEYy8RzaaDjaDIT.jpg,전체이용가,150 회,2016.07.25 17:00,정보 없음,"모든 것을 다시 시작한다.
비참한 소모품 쉴더가 아니라, 전장의 주역인 나이트가 되어서!",https://novel.munpia.com/62083
풍혼,무협,월인,완결,//cdn1.munpia.com/files/attach/2014/0715/004/qoaQQiCsddTFUtIb.jpg,전체이용가,450 회,2014.07.28 10:25,정보 없음,"『사마쌍협』의 작가 월인! 
그가 또 한번 무협 독자들의 가슴을 들뜨게 만든다! 

《풍혼》! 

살기 위해서 악귀처럼 싸웠다. 
그리고 살아남았다. 

임무에 살다 임무에 죽는 특임조! 

이번에는 운 좋게 살아남았지만 다음 임무에서도 그렇게 되라는 보장은 없다. 
다음번에는 이번 임무에서 돌아오지 못한 동료들처럼 탈영병으로 처리되어 이름 모를 골짜기에서 까마귀밥으로 사라질 수도 있다. 

숨 막히는 피 냄새! 
아비규환의 비명 소리! 

이젠 그 모든 것들을 떨치고 바람이 되고 싶다. 
한 줄기 바람이 되어 온 세상을 자유롭게 휘돌고 싶다. 

고독하지만 외롭지 않고, 
보이지 않지만 모든 것을 감싸고, 
많은 것을 들려주지만 자기 생각을 말하지 않는……. 
그런 바람으로 살아가고 싶다.",https://novel.munpia.com/23349
기적의 연출,"현대판타지,  퓨전","
서산화

",완결,//cdn1.munpia.com/files/attach/2016/0712/003/CQBf9EQ1CxIr4iM8.jpg,전체이용가,173 회,2016.07.20 09:20,정보 없음,"불운한 사고로 알 수 없는 능력을 얻게된 지호.
그 순간 모든 게 달라졌다.

천재 영화감독, 스크린 속 세상을 창조하다.",https://novel.munpia.com/60609
1레벨 초월자,"현대판타지,  퓨전","
오렌지망고

",완결,//cdn1.munpia.com/files/attach/2016/0719/004/S63onFS6hsUHhno5.jpg,전체이용가,195 회,2016.07.27 19:00,정보 없음,"멸망한 세계에서 귀환했다. 
신이 오름에게 말했다.
""너는 이미 충분히 강하잖아. 인간들 좀 강하게 만들어!""
오름이 대답했다.
""내가 왜?""",https://novel.munpia.com/62255
한방에 100만불,"스포츠,  현대판타지","
휘동揮動

",완결,//cdn1.munpia.com/files/attach/2016/0622/000/sJVBmbkNRVMpVqbB.jpg,전체이용가,177 회,2016.08.11 17:00,정보 없음,"1988년, 2,200만불의 대전료를 받은 마이크 타이슨은 겨우 30방의 펀치만으로 마이클 스핑크스를 잠재웠다. 
그때 그의 펀치 한방의 가격은 73만불. 
그럼 나라고 못할 게 뭐 있어?
펀치 한방에 100만불씩 벌 때까지, 나는 절대 지지 않는다!",https://novel.munpia.com/60233
헌터신화,현대판타지,김도훈,완결,//cdn1.munpia.com/files/attach/2015/1125/001/ah1kdE18XJ5J2pVg.jpg,전체이용가,302 회,2016.01.07 12:53,정보 없음,"팽가신화의 짜릿함을 레이드에서 다시 한 번!

현세에 환생한 무림고수의 통쾌한 신화 창조기!",https://novel.munpia.com/46464
강남화타,현대판타지,"
묘재(妙才)

",완결,//cdn1.munpia.com/files/attach/2015/0908/004/S9dgIqcuxR7zKZyU.jpg,전체이용가,258 회,2015.04.23 16:28,정보 없음,"대한민국 서울의 중심지 강남에서 화타로 불리는 명의(名醫)가 있다는데…….
사실은 그가 진짜 화타의 제자라면-!
고고학자, 색공학자를 잇는 차원이 다른 현대물!",https://novel.munpia.com/30860
신컨의 재림,"현대판타지,  게임","
목마

",완결,//cdn1.munpia.com/files/attach/2020/0121/004/zC8ezFDAZVwyF6ue.png,전체이용가,353 회,2016.01.19 00:00,정보 없음,"판타지아의 투기장에서 전설적인 존재로 군림했던 플레이어, 라덴.
PVP 컨트롤은 천재적이었지만, 장비가 구린 탓에 캐삭빵에 패배했던 서러움!
""빌어먹을 템빨 놈들. 내가 템 파밍 하기 싫어서 안 한 줄 알아?"" 
캐삭빵에 패배하여 판타지아를 접었던 그가, 새로운 가상현실게임 발할라를 시작한다.",https://novel.munpia.com/47492
무한 공포,"현대판타지,  퓨전",지티,완결,//cdn1.munpia.com/files/attach/2016/0718/003/1UTkHOWJtXA8Dikg.jpg,전체이용가,271 회,2016.07.18 05:00,정보 없음,"「삶의 의미를 알고 싶나요? 지금까지와는 다른 삶을 원하나요?」 

이 물음표가 당신의 컴퓨터 화면에 뜬다면 당신은 어떤 선택을 할 것인가. 

반복되는 일상, 무의미하게 시간이 흘러감을 따분하다 느꼈던 평범한 회사원 한정우.

어느날 정우는 모니터에 뜬 문구에 현혹되어 [YES]를 클릭한다. 

지금까지와는 다른 삶을 살 수 있을까? 과연 진짜 삶의 의미를 찾을 수 있을까……?

그에게는 영화 속 가상세계에서 살아남아야 하는 무한공포 서바이벌 게임이 펼쳐지게 되는데……",https://novel.munpia.com/65576
리버스 에이스,"스포츠,  현대판타지","
한승현

",완결,//cdn1.munpia.com/files/attach/2016/0104/001/yqBzEywxwqZ4OQDT.jpg,전체이용가,488 회,2016.01.04 10:38,정보 없음,"[야구][회귀][성장][투수][고교야구][프로야구][메 이저리그]
가늘고 길게
평범하게만 살았던 한 야구 선수가
과거로 돌아가 불세출의 에이스가 되는 이야기!
REBIRTH ACE",https://novel.munpia.com/46328
의술의 신,현대판타지,태윤,완결,//cdn1.munpia.com/files/attach/2015/0423/000/mnrCOejvCoQaSzoa.jpg,전체이용가,275 회,2015.04.23 11:13,정보 없음,외과 의사 윤태식. 화타의 진전을 이어받다.,https://novel.munpia.com/31934
드래곤 레이드,"현대판타지,  게임","
크레도

",완결,//cdn1.munpia.com/files/attach/2016/0727/002/tlI7de4GPSCg9mhX.jpg,전체이용가,185 회,2016.07.29 11:00,정보 없음,"아르케디아 온라인의 파이널 보스인 용신 아르카다즈를 잡고 레벨 만렙, 999에 이른 신성. 
남들과는 달리 최상위 종족으로의 환생을 선택한다. 그러나 갑작스러운 폭발 후에 보이는 것은 많은 아르케디아 플레이어들과 혜화역이었다. 
드래곤이 되어 세상을 구하라.",https://novel.munpia.com/61677
"회귀, 마계 농부","퓨전,  판타지","
l채병일l

",완결,//cdn1.munpia.com/files/attach/2016/0624/000/3UnBPyi3HBBDy06k.png,전체이용가,150 회,2016.06.27 14:00,정보 없음,"마계에서 회귀한 최강철.
그런데 지구에 생겨나 있는 던전. 
그 던전으로 들어가 마계 농법으로 농사를 짓기 시작하는데.",https://novel.munpia.com/59449
노병은 죽지 않는다,"현대판타지,  퓨전",ROHRAN,완결,//cdn1.munpia.com/files/attach/2016/1020/000/42yQv2zRszt6w8Wy.jpg,전체이용가,205 회,2016.10.21 09:00,정보 없음,"염병할 오크놈들에게 죽은 뒤 눈을 떴을 때
내가 죽지 않는다는 사실을 깨달았다.

죽어도 다시 살아나는 기연.
그리고 내 앞에 놓인 오크들.
두당 50만 원짜리.

갑질에 찌들어 살던 내 인생이 변화하기 시작한다!

“나 노병훈은 절대 죽지 않는다!”

나도 한 번 잘 먹고 잘 살아보자구!
나야말로 역대 ‘최강’이다!",https://novel.munpia.com/72658
적인왕,"현대판타지,  퓨전","
잠뿌리

",완결,//cdn1.munpia.com/files/attach/2016/0913/003/Y0HQ1cnS7rcMpu8R.jpg,전체이용가,111 회,2016.09.28 17:30,정보 없음,"아수라(阿修羅)처럼 싸우고, 
금강신(金剛神)처럼 지키는 붉은 인왕(仁王), 
천지신명과 인간이 함께 살아가는 현세로 출사(出仕)!",https://novel.munpia.com/70075
에이스 오브 에이스,"스포츠,  게임","
한유림

",완결,//cdn1.munpia.com/files/attach/2019/0816/004/sxWSgIYZH2Mpc0I1.jpg,전체이용가,248 회,2016.05.12 18:00,정보 없음,메이저리그 최고 투수를 향해 나아가는 최건의 일대기.,https://novel.munpia.com/58332
목탁,무협,검자,완결,//cdn1.munpia.com/files/attach/2016/0628/000/SkHJGxB7OjorWimI.jpg,전체이용가,126 회,2016.07.26 09:30,정보 없음,"해적으로 바다를 누비던 청년, 절해고도에 표류해… 절대고수를 만나다!

“목탁은 중생을 구제하는 좋은 이름일세.”

더 이상 조무래기 해적은 없다!
거칠지만 다정하고, 가슴속 뜨거운 것을 품은 목탁의 호호탕탕 강호행에 무림이 요동친다!",https://novel.munpia.com/61949
산타,무협,설봉,완결,//cdn1.munpia.com/files/attach/2016/0713/003/t71Pz3kOoMxqiLGq.jpg,전체이용가,100 회,2016.07.13 15:30,정보 없음,"「사신」「패군」 압도적 카리스마 설봉의 신무협 명작 「산타」!

산타(散打)!
실전비무를 뜻하는 말로 ‘목숨을 걸고 누가 강한지 겨루는 것’을 말한다.

귀야도!
산타의 천재, 그는 낭인이었고, 처음부터 혼자였다.

무림에서 살아남을 수 있는 방법은 단 한 가지!
실전에서 승리하는 것뿐.
강호 무림의 화려한 모습 뒤에 가려진 무인들의 처절한 세계가 펼쳐진다.

무림이 극도로 혼란했던 명나라 때를 배경으로 중원천지를 떠도는 낭인(浪人)의 세계를 그린 작품!",https://novel.munpia.com/65224
환희밀공,무협,설봉,완결,//cdn1.munpia.com/files/attach/2016/0622/002/nCmXElH5nSYnN9d8.jpg,전체이용가,125 회,2016.06.22 09:46,정보 없음,"「사신」「패군」「취적취무」 압도적인 카리스마의 작가 설봉!
강함을 추구하는 또 다른 도전 「환희밀공」!

육반루가 사람들은 태어날 때부터 힘이 장사다. 말 그대로 하늘의 힘이라는 천력(天力)을 가졌다.
환희교 사람들은 육신뿐 아니라 영혼까지 활활 타올라 하얀 재가 될 때까지 서로를 아끼고 사랑한다.
육반루가의 후손과 환희교 교주의 운명적인 만남!
“넌 환희교를 지키는 수문장이 될 거야. 강하게, 아주 강하게 키워주마.”",https://novel.munpia.com/63564
